,sentiment
惊喜,492.70805140352104
前面,95.39433537234622
根本,26.10117493304459
鱼,-54.46201988702133
张,317.3877786460405
想到,40.912525130791835
作者,82.9618369913135
黑,114.95342925881047
肉,130.18174099193791
抱,24.538879110903434
月亮,116.801164616764
出去,-17.392303766569636
屏,39.33695360750384
我爱你,559.5620167038757
动作,273.76851885433416
吃饭,104.98177753454908
明星,437.36109288773866
人间,278.69520490791194
第一次,26.859651808578946
明天,71.99675100695414
飞吻,650.1063931683179
不够,92.46766431139932
长得,372.4111308659981
胖子,263.2399810898519
变,180.7323144402422
房子,-56.03229877186127
棒,640.6037858986369
胖,45.54539851698456
推荐,54.047753850506126
哥,140.5337452478796
锁,-52.03068190799309
跟着,146.20673069153577
诶,324.88319496562787
比较,248.24868457731662
新,156.01794742721745
继续,226.95563608086775
小心,72.49341580296968
举报,-42.43081368771229
错,9.751817960104175
演员,345.23207472209583
差不多,79.48251749613478
星星,139.4543305081615
还好,108.06223136191795
难,160.77402245185675
总是,162.75023273431952
最近,87.20632942881483
真正,361.2260095986734
眼神,231.76612431932358
当时,9.981091792303587
后来,4.967252177471188
完美,349.7913801710402
夏天,92.99760771052314
倒,19.421897592613018
日本,227.37100621895203
美丽,489.6650723400649
上车,273.46511989181215
心碎,329.11405190785035
打开,10.043496707025016
分手,-6.690230116272938
菜刀,268.04108587097517
一条,-4.8192296580590535
灵魂,139.82928252228248
呵呵,233.8923940226619
人才,285.9087122956113
怀疑,23.148685256240583
价格,37.94565743485766
马上,65.68189975871636
大哭,54.134093958249416
抢,-12.27968103986081
裤子,69.33658022055684
学会,165.8307015568525
苹果,-73.93570129194755
不对,71.0763495742004
脖子,225.9999239458633
活,79.95947228660356
统一,381.7728541914719
气质,519.9423044408544
王,207.50770849122242
害怕,94.45024595001219
差点,-26.42870239661084
呐,207.2697108082998
儿,170.49933898564643
林童学,269.8486624948813
在家,47.001383232244095
俩,292.6479959425796
小鼓掌,555.8195436789692
湖北,366.1007718634161
丶,184.79627797202716
女神,435.594470427603
坐,0.6645502915569672
吹,32.75793453112523
坏,180.81820559924827
王者,64.8454412023168
糖,39.59960396367794
教,173.56925699506564
刺激,186.15279695719153
坚持,36.52332252245882
敢,126.02114923092356
一颗,12.81293809102452
天使,600.2964954923132
认真,190.2687979247554
脚,-22.044657668947885
阳光,260.97344281437495
晕,-2.793599721212166
一年,-29.467834373707795
女孩子,201.06053405304817
太好了,512.5728187703271
分钟,37.674151803966744
强大,419.35258362369365
小可爱,248.98489420765074
英语,285.46847453413227
安全,184.54767477757406
菜,141.81299668054788
出现,59.24341644750601
机会,104.86580343759874
鸭,257.36741108770724
路过,320.3890612958182
聪明,569.2662372275065
性感,565.6525454262392
回复,91.7496839822663
吐血,71.23963425670868
不在,103.88509430531516
感情,154.51276458261472
结局,100.15579962362506
经常,43.04704618343244
妈呀,150.71101986486292
舒服,328.61361503947694
愉快,637.1902118447118
帅气,459.4648760861677
关系,115.74963955216924
健康,531.1023789058119
最惨,243.79401503815018
呦,273.8524742223761
蓝,276.39805178023096
胡瓜,884.9287376277239
全部,127.34048130703309
下去,159.7555462863129
喵,99.2283012750805
小伙,339.31898057935416
太阳,143.29458065068803
植物,213.15761460009247
归来,628.5533157535278
进去,37.47768917412932
三岁,116.33209439203505
反正,36.109576235285786
够,235.94272238406882
咖啡,837.0302118034374
听说,141.2449029826039
昨天,-39.80926942153707
明明,127.80766649691583
皮肤,132.7295598346005
扔,-50.73092729247429
拥有,228.32978253028867
模仿,179.79859030368823
怪,65.91955292181449
吃瓜群众,163.418321152175
经历,158.99173401021199
上学,99.1416721413832
来看,93.98030147535238
一辈子,289.3729394078157
开学,55.80102359030825
味道,267.7517680482947
就算,101.41370493459262
不让,42.99411239437519
善良,442.8945904545168
男孩,230.69436727989745
缺,-8.086598610436912
啥时候,73.92280904864393
绝望的凝视,176.87463650159935
我想静静,-26.11474592171092
娶,179.61676669301943
水,57.645839468969456
酱,49.29580265204949
青春,224.51119418510433
美好,375.71482395857595
下来,89.32491744877726
不香,37.25087447570957
表情,249.98802246721525
互粉,515.5311943568407
杨,163.7532370907556
选择,203.36807886348709
少女,206.78095985971277
西瓜,382.26170565303505
拉,49.81679953316324
能量,427.0333531082755
未来,306.2480232810724
上面,41.30819835724568
真棒,606.1438294371196
发型,227.9821488870343
效果,168.7479929769367
鞋子,109.52767740123949
上班,15.32699039045361
红包,324.94333233961527
去过,105.3125658273667
理解,96.74708695964611
老子,88.30103137500382
阿姨,267.47287123464076
狗狗,336.2165944546258
傻,123.43643229885262
收藏,189.0513063520058
懵,213.27920645883273
情书,400.9182961799896
伟大,471.6206177712196
地球,225.82531432543416
摸头,413.2876768664508
看来,99.51572005798405
颜值,361.6799623363456
白,188.99222558591038
算,71.54914276480338
追,-14.365866681820707
进,-25.986022010331553
对面,11.048092755817935
早,62.84286810755708
吉他,131.13334337798
好样,629.3535131658407
亲,254.21518817403512
学校,128.1733167935428
高手,359.7677724664729
原因,25.573770191945158
情况,69.41216168595702
出门,87.7984906415509
欺负,89.93053831277726
惊呆,146.5709100053788
接,306.9823999903816
祝福,412.9579615203687
大人,100.65119005257431
兔子,97.41313871612721
恐惧,565.1337881526915
贵,97.63754946365039
全是,108.08582236118987
好玩,264.64779442706424
无,195.9215686087113
飞机,-16.611630285052357
不看,99.00357884582036
差,166.8052379801053
厕所,-64.35867949254344
闺蜜,83.15591394653589
包拯,-51.45638587403427
专业,85.41157232632438
背景音乐,146.9046501847714
当年,134.91395044397717
河南,261.52015851507235
讨厌,211.60572799902286
照顾,371.75760035667406
胜利,505.9795331882075
感恩,454.62063869214467
意大利,244.446043799395
快点,34.94302455129515
早就,107.643504526463
妹子,214.29340165166747
微信,93.84525850300253
毛病,137.30506340750233
二,59.53490884145293
吓人,186.41217204637314
太棒了,450.232915931133
啵,188.40057449877048
小时,-25.841842376629057
三,119.74482773570068
作业,34.344224832822235
真心,300.4466838692855
生气,167.43148586890214
下面,195.93537060586215
家庭,208.99877821586276
太帅,293.95771564665074
国外,133.5986160736761
公主,154.471929496129
草莓,78.2273036649196
好不好,15.643810656992232
曾经,151.62021511939696
愿意,201.2309455627981
对了,452.6699444298987
战场,167.14089518508166
奶茶,33.92276331141528
小小,142.61953624510116
路,105.30291123523438
广东,161.4847579516535
成为,217.43831615317637
皱眉,172.1458882033802
珍惜,220.1708684411197
难受,199.30445805613073
回去,-73.81322004252507
包,102.43971873167774
我刚,82.71545013415587
嘴唇,618.6251963697391
对不起,152.78204898049586
身体,259.5551009174481
两,175.72548658323842
美美,533.8305206319105
饿,102.88100824830605
没想到,114.41026759279525
便宜,133.86234262769986
没人,62.22687867488773
学生,223.0499291461913
憨笑,489.04909880875726
就要,55.03324221494241
确定,47.195042022062225
病毒,135.69949463211688
没事,138.0280207035853
撇嘴,13.708547223216055
滴,227.3707143543473
暖,294.1986291664411
红,173.98986335618372
废,171.57543567494443
假,96.5663365623434
强,251.90633169642274
爷爷,215.11251623057314
斤,105.51664721289049
樱桃,199.33467543920716
垃圾,0.7977773039472358
过年,280.7465099778475
离开,137.02881101636132
男孩子,193.4336160828812
顶,161.26393133143017
飞,105.26920896528813
求翻,219.65455137579306
粮,106.69539735538788
亲爱,336.1157958246203
说实话,186.97088470033447
中间,91.20559634689948
城市,164.92038289506934
呜呜,200.67837404045466
道理,345.6400083381785
戴,58.883105642573355
可怕,273.7416174509441
建议,91.34228330027705
吉林,365.79971111484116
上海,174.49002114841431
集,-89.12826843227148
我来,136.01405235077846
设置,43.89411881014756
是因为,165.6990197374774
去年,1.3914715128522364
是否,124.67201187329027
酒,70.42095295660953
闭嘴,67.08953218791342
太难,140.16911228802098
全家,407.810254529855
天才,226.66603904023594
正常,98.45841938981565
肚子,81.48545137858478
春晚,13.180264954518119
马云,287.9918995962407
嫂子,-56.803879071316906
实在,195.9205313872407
抓,79.22907813557289
好久,101.45917280496808
眼泪,113.38453661457632
医院,87.9946099957292
热乎,45.96419954336532
一口,7.574517727174189
用户,164.20177673259192
抖,115.70091994241466
全世界,248.2926840905365
本人,121.85861390510303
做到,199.80687583950052
下载,8.992023079124865
奥利,148.85156320354287
腰,170.3523277915915
叔叔,230.9179173266174
活着,249.2212647743064
上去,140.60724497771656
忘记,109.99009306843053
人类,183.34158317002232
美的,335.9501668747283
一遍,54.450735716171124
我能,83.67071777400999
猪,112.71103789072941
半,205.21532139673053
难过,164.18847039136426
付出,416.68739682922114
夫妻,281.4525015313387
捡,6.244606963902654
刀,88.00455159826758
四个,7.258190886615935
委屈,94.68930981518947
眼前,199.8076900452481
事情,203.95467042223572
大学,108.85081206835045
练,47.18715298115379
二哈,203.2291282397748
工资,67.79504338856982
面前,192.17714786786163
约,-144.31166498467496
警察,156.94519159899124
新年快乐,328.7566308829186
东北,288.7133560029358
关,125.37529501854016
酸,85.66905746303127
身上,63.628360207559126
习惯,154.9809173706645
傻子,41.84072256808979
广告,184.6698279589355
分享,256.81407019721576
泰国,95.36508693094385
多久,-8.740808008263162
今晚,116.33301131708413
恋爱,112.78816304391906
一个月,-107.21390371623866
大金牙,243.03190302161926
干净,265.0932840085544
上次,39.020585349178155
在座,117.92955313156887
办法,68.30298164793086
几年,56.57003200092322
皆,265.05378673219616
浪费,123.58530435197406
抱抱,257.88375323500605
输,137.89473738389063
咯,181.00363267606
一路,271.81487758652315
猪头,150.18601259372178
粉,167.4321873026177
可乐,41.0184887486874
味,109.41371949409705
表示,147.91381453097188
鞋,79.47306641918537
秒,104.41113364853368
就行了,158.32159603369763
咬,49.21410448241204
全,148.1727025948754
反应,54.97017514637555
区,118.5017986068141
了解,152.09670037926975
哇塞,211.55196442226747
一部,115.01199684432291
得意,439.48496571251223
苦,194.16895350519212
能力,196.53105135539403
第几,-128.44671197834853
师傅,182.36064666377578
汉服,148.8042017529715
结束,42.811221487167494
梦想,171.8588493574867
社会,112.87795570021078
这次,154.32987768412127
没错,157.24905002347117
九,141.4363035470075
烊,117.68668241639688
说明,151.8147051207784
友谊,433.8334688772509
老人,269.554905444449
演技,343.7177298366538
教育,277.1635776895132
末班车,275.14002496155297
穷,152.17115179408938
偷,1.6606684307327253
吐,150.40517196169583
记住,236.56666880084506
第二个,220.06489890397648
跳舞,285.4520451235978
特效,169.6901871371116
接受,188.81837145464596
原唱,228.3345598770789
剪,134.30947869694046
嘴,166.84190854270727
踢,76.4741247026141
看起来,304.63130423100165
外国人,77.91150070366022
狗子,110.75297758114208
和平,34.538308084418624
外面,69.75118037785961
骂,67.2781525521707
减肥,118.40707250241611
数学,235.38618295809675
剧情,111.72221567644958
十十,320.82437501953507
集美,60.02211939608027
叭,203.85527115416664
关键,55.754193329013795
开车,44.84783916592425
一套,87.04394808685501
洗,130.43203037723646
嘿哈,243.00360739186073
有钱人,144.11996789609344
真好,382.5423518213956
窗帘,208.86875100802553
嗨,207.49831219139006
累,171.94597037789805
小宝贝,363.43220718584485
生命,278.2370338576188
块,3.3990111459493644
默默,166.73006084409974
舞,302.9309209239215
想想,137.9640872404166
玩意,113.34563698453934
善待,167.7002964475248
骗人,84.78422803336193
凯旋,489.8366906961886
技术,183.6803910295203
泡,47.76410905028587
一张,159.33863007343797
一对,293.6961669295202
棒棒,490.7837787412835
灯笼,719.2403014491255
身边,141.2099244362966
耶耶,358.1100779340096
版本,180.93070948610148
配合,293.644340853894
十年,172.90085263860072
呆,83.23734255007922
躺,28.415522095449923
紫,145.80066259844318
树,93.93556473200982
代表,301.51085465803686
自由,145.40362752189455
砸,86.29544033456139
一场,178.4637492101217
毫无,242.25632396020444
照片,122.16561819978989
考虑,66.76853868555646
半天,42.84116080899172
陈,172.32736933619066
一首,257.6524170864999
乱,27.31096833842551
佩服,344.24875255293296
裙子,127.06734853503026
信号,80.16702758702289
仓鼠,111.3807721723174
奋斗,269.0674875894552
仙,185.19255958731037
全网,228.44537926837063
配,201.97218871820684
正在,61.15225262789157
简直,240.18263080289103
唯一,175.42585747975244
遇见,223.88571016166836
眼里,180.15987495595738
伤害,119.21154248419131
我怕,51.27986984934962
力量,339.5274669883313
一把,98.04151909254945
快递,144.61203032234013
不带,65.45523337545949
从小,216.1778578756872
噢,260.28493729724397
蓝色,225.79869169737492
冷,203.79528201549772
喊,174.82661589555303
麻烦,75.72902558723348
牙,56.70092088641822
家长,141.02050112891416
沾,61.30807869523804
马超,98.33993456174457
曾,183.56118452364677
心情,141.6170158676099
有种,227.21667893119346
没用,76.47586384873954
配音,177.44727831542323
莫名,250.52031179799997
放在,1.2967297525335173
温暖,279.6801457416362
星河,117.80647659439371
无聊,95.4723560203359
不信,97.80222076764463
嘻嘻,158.10290662883338
一群,165.80440090963938
同意,226.2600583141542
橘子,100.30815131793304
多次,69.59705007393748
决定,170.63394720805866
爆,231.82390394567656
皮,61.2714027116532
后续,84.8064073173879
红旗,177.21295072531314
运动,191.31257491589122
五,157.3425340007709
神仙,144.75522594044173
生日,134.29763500517262
鸡蛋,21.030883955598377
情侣,158.47450374174585
装,94.1826804156633
活到,198.11549231814672
套路,114.81193347223615
慢慢,110.97881906910035
语文,164.92486418947345
母亲,228.76848932288593
国内,142.04123508135228
亿,184.51808091460157
再也,43.73133972934525
鼠,277.1857412695914
买个,83.98904494823142
元,116.11909989556781
担心,183.63206338628152
热巴,192.73441850747844
嘞,223.18493454928927
无敌,273.19604884006503
宝,196.6353639381361
派,118.3548385428486
想法,153.65704862381676
雪,47.873511378341824
儿媳妇,168.15829032424153
内幕,12.91330864474526
不少,162.1222878800899
外国,192.97337102715892
恐怖,236.65640292244836
派对,581.8576659879874
头像,133.25287799972958
穷人,153.62619972182043
乖乖,206.90692679107883
听歌,46.46216240740991
大大,107.22537570043322
左边,232.68469696286007
风,210.4761213235221
历史,121.45057204271026
方法,107.62888585190109
女主,137.23711815045823
吐舌,77.17537565794218
得到,161.7255019830044
发生,107.39187396457515
搭,154.40920593966186
实力,184.19545185245613
心中,310.10436755717916
做好,182.56905987889607
绝,229.09735677863102
球,128.11699294394828
山东,261.9308637497628
杀,79.55383255233991
用来,43.3292479747733
伤心,105.22833938040932
没钱,67.61876712942514
太漂亮,351.59020657107317
小熊,125.95005885028056
随便,80.16942878790034
进来,43.05145164528743
春天,227.0655319212235
沙雕,186.44092258078553
唱出,239.43769676499073
血,246.23569728083544
广西,165.64707862797687
看不到,7.80915138658885
大佬,140.57306584371406
加班,50.416362302470304
自豪,403.1957944551142
萱,252.61875187409746
红尘,219.6657486168479
认为,111.32129814579808
年龄,202.5788736688769
地址,75.80098562155968
下雨,88.49646301785188
最爱,214.1686205134855
挖,34.3043077650605
主持人,162.2171372714365
合适,177.21478710845994
心酸,260.27448122098673
陌生人,259.42642503735823
毕竟,106.21684652292177
点个,372.3988634414775
风景,243.32978443515077
一半,106.22414271350452
版,116.34260981466147
放下,56.69543109950803
失去,135.97475491193987
表演,220.55142495617196
一家,190.00272389876272
医护人员,290.35083454939456
一脸,171.18702352669072
爸,141.96757903056795
拍照,119.60049794104745
害,134.606531187917
一位,203.3363276156489
精英,68.79767526786691
到位,313.92923651748936
千万,70.23205934076469
仔,154.03938542822675
叫做,262.8199320563093
嗓子,279.39793611605575
承认,193.7239354798275
蛋糕,372.10248273297486
选,115.96099101375523
吓死,46.90105253478063
虫子,106.7986215513137
果,64.49688720527682
背景墙,198.43154714604756
卡,91.85510117714878
身高,88.78838264209011
领导,367.64819879526715
刘,186.61067951015383
疯,89.47547814003156
码,80.26954187302425
不住,65.51407954277559
这位,279.6699368411363
花花,265.701756451793
传说,143.78311046116255
几次,27.074013214448804
赚钱,71.08319913598015
北京,163.21026285001156
有时候,138.73343450852337
徐,166.7072036667293
课,90.58956344947656
整,167.17575812710487
安安,218.04806618216156
啤酒,319.9574766575761
生病,106.02649494429944
电脑,35.19201261144819
气,148.66994187487688
舔,49.75572575633498
存在,149.11807429148206
貂蝉,175.14233925955844
动,89.44303544939359
哥们,135.00108251126096
多人,143.61533147850434
整个,99.76738154875102
布丁,215.41556750693826
