,sentiment
做出,1.0607665576134289
溜,0.6407803243250807
要求,0.9330936590429587
看起来,0.7676862338823969
反转,1.2182654127997101
赞有,0.8833231255593232
逗,0.5788545093244258
倒,0.6818050940075584
符合,0.8219440296592642
路上,0.6537616074438191
鉴定,1.0660600204966746
说不定,0.7044294867590289
名声,1.154581336850796
大量,1.2466475205790002
喝,0.9881855812851255
不止,1.5551956785618
几天,0.7883408961645678
逼赞,0.7870430448845098
忘,0.6898895611084658
积极,0.9574436460480342
不管怎样,0.6833416631663669
满意,0.7232499101996508
不管怎么,0.6127641730929592
收获,1.2915643365949432
世界,1.126309357419378
及时,1.3408474117032174
保持,0.8337404778254578
疑问,0.6049676433668708
精神,0.7860337340122909
肿,0.8469940614947218
天生,0.7450524339742018
大米,0.6565315612941787
回复,1.0322423323932195
我爱你,0.6445650475801725
进行,1.0680421528662591
人才,0.5811372527334415
九,1.1070616490924645
下周,0.9621734370582955
喷子,1.1653163302559058
漏,0.8762419845665393
整天,0.6771494845288848
太难,0.5038655420953654
老罗会,1.174069150140792
一包,1.4400669933690153
以来,0.9357560232618964
经历,0.6228844611052958
实力,0.929328659187348
傻,0.6892505718850634
争取,0.9248150340891819
没事儿,0.4964991264800176
马上,0.9434715660950845
实诚,0.9007483907342551
人无完人,0.7494844517272932
欣赏,0.8225335717841391
事儿,0.7398517310536701
网友,1.0661211577022112
放,1.2438840209313202
赶紧,1.1687468901743492
李姐,0.8144768887688224
相当于,1.1218192360425734
控制,1.1131284718940386
本身,0.7672777654232548
精心策划,0.7468351042349197
这场,0.5056493907103816
算是,0.8031510290539988
量,1.0346731314240682
发盒,0.5099283884393349
中套,0.6391487895510777
毫升,1.0925652583718444
口语,0.8790920521998962
铁粉,0.6757790107064906
剧情,0.5726394926227876
吐舌,0.86626238447474
做广告,0.9694624547873634
搜,1.2932414785069963
设站,1.5876486618332961
性格,0.9822133714435115
体验,1.1289200239934871
震惊,1.3882438807298363
看过,0.911485185803989
做得好,0.9122642804123906
跳转,1.263580696156417
跟着,0.9471595185894709
条,1.0336583139676492
真深,0.30929133226909844
运营,0.9591440902112038
衣服,1.0175310650229468
没什么,0.9673915163242166
沁园,0.9553731748601357
灵光一闪,1.7710807203120098
危机,0.9052881151108821
诚心,1.0064608472647931
支付,0.9709021091080481
洗发水,1.0604786836126086
姜,0.9364086065451063
老罗带,0.8119070557416861
哭,0.7703960907061742
大佬,0.7440467568016977
可怜,1.3058979317835933
收益,0.8401124376871738
海盐,0.5817106159762755
太贵,1.0288104757647643
下手,0.595171901182036
不发,1.0112420159860016
守信,0.8402428710387873
重新,1.1161658501691218
耶耶耶,0.6733292148930065
那天,0.39898037325882685
臭,0.9540109198531588
太慢,0.7277063763711746
益达,0.8361574294487453
中午,0.9806185821936781
巾,0.9945156499852
一帮,1.0719828157940996
同意,0.7004835513078725
过分,0.5562711243220662
掏,0.599030246784834
勿,0.5681916181841262
质量,0.9945450000551104
放下,1.014453886563173
榜样,0.9869158105620315
过去,0.5071705605784597
老罗多,0.6879121779670871
骷髅,0.9832208015764055
管理,0.7490217226245532
第二个,0.5416799295554431
看不出来,0.8584250052098006
眼球,1.2201654274329206
两场,1.1986974173881397
细细,1.0446673425261541
内心,0.5615558503941049
本质,0.7497149466960358
更是,1.08313929241038
抓住,1.0468356831519405
彩蛋,0.49818149798795663
咋整,0.8824405896291033
饼干,0.6122099148036102
多些,0.5438116221182498
好几个,0.9654181730797055
细节,0.916438540068644
盼,0.812992594002248
打赏,0.6103782100955191
字,0.9622757919601086
完毕,0.7922033512796721
可不可以,0.46413814411627513
上来,0.8421689825751975
有意思,0.6277454118574475
克拉斯,0.4096603153663926
做个,0.9554299091322875
交朋友,0.6091216407193054
榜,0.9357909386570348
所有人,0.7731668786997852
承认,1.0188791000223927
改,0.6482953054908319
人格魅力,0.42634002208882443
半天,0.813568773472801
进不去,0.6848556873567612
获取,0.7897015548511859
曝光,0.838022724243688
董明珠,0.6172271148964201
新鲜,0.5180507234622094
让利,0.4846978335929438
发出,0.6975876685011853
少年,0.5207495252727231
敢作敢当,0.8203971286622755
力挺,0.41330219974717214
睡觉,0.8336103811136283
哪有,0.5616725404007097
翻白眼,0.6307945338769083
小罗,0.8749611991331872
假货,0.7570830625174243
色,0.5228393512155732
换个,0.8139949197458062
可爱,0.5812277673509304
好牌,0.4394981475396422
一部分,0.6663188300614754
从来不,0.7403914006237793
藕,0.8915877789064117
依旧,0.6731221209860754
买点,0.8897927358096858
卫生纸,0.6195906456436002
目前,0.6171126838370766
特价,0.8320599896760668
仗义,0.564332323307176
赤裸裸,0.1508613103918232
老罗说,0.622271746557433
家,0.8148445690147956
真牛,0.6910092041663496
抽,0.7081953778622638
公司,0.6428864056896803
上当,0.4551017600202578
