,sentiment
初恋,-4.520324949773322
照片,-5.233497758287158
一点,-5.68553109684761
便宜,-5.885590177269066
迷茫,-5.915719207196844
交个,-4.469202823542442
点赞,-5.1415434039575025
以前,-5.237841313557443
必须,-5.5626404895212325
一部,-5.190716900584265
听,-5.0103976222012
爱心,-5.283237613572882
小,-6.404721660504405
好看,-4.859536444290918
一台,-5.215587487976045
中国,-5.827543468777078
绿,-5.274887853016764
总能,-4.218565929474467
出来,-5.745368069519598
绝对,-5.395631558348901
解决,-5.72092757636882
期待,-4.683732576577759
一款,-5.78571241699178
系统,-5.916153516779691
月,-6.977156343435011
笑容,-4.913300718384396
骄傲,-4.752222689503247
头发,-4.509898372816867
后,-6.5412101470734045
机智,-5.346888156299992
芯片,-6.27562477506296
事情,-5.583856579318606
为啥,-4.873159210563321
强壮,-4.819287931280462
仙桃,-5.628191974676959
女朋友,-5.000634844074664
爸爸,-4.552520716921407
准备,-5.311884903615066
请,-6.644068211398924
快,-6.024816944550808
一定,-5.005561072628774
性价比,-5.0967814641827225
最帅,-3.5064573350673753
我用,-4.245707125557033
需要,-5.290503932985265
太,-5.412451586132588
非常,-5.750843545711669
不失礼貌的微笑,-4.829093965587784
颜色,-5.326039223603624
成功,-6.161251281376661
质量,-5.210027797676137
最好,-5.549192722315321
走,-5.652348883691852
带货,-5.067233904472843
雷总好,-3.704466117345189
密码,-5.092017003712592
提问,-4.349576758982261
坏笑,-5.075044826387697
吃,-5.81276705165479
英语,-5.573448181481565
相信,-5.184116449526992
没变,-4.231403099898445
辛苦,-5.527322787412631
事,-5.859221250603088
起来,-4.941421840558736
军哥,-4.566848504502893
记得,-5.099109419632685
以为,-4.826479888924673
追求,-5.212240279289054
刚,-5.28998150939859
皮衣,-4.3475296503329695
荣耀,-4.774386243813469
配置,-5.833718172209964
喊,-4.525285461596534
大大,-4.502891797610221
得意,-5.184425044416216
一起,-4.804910826231131
不行,-4.880980365564404
偷笑,-4.868556467581037
努力,-4.97241018180708
保持,-5.251257059076596
色色色,-5.000238876797433
问问,-4.732690803220773
买不起,-4.4476612999123075
发呆,-4.598766784899839
工作,-5.469963716048916
干,-4.426103813588325
这款,-4.219764226775606
依旧,-4.022416685142755
处理器,-5.300764954797672
找,-6.707282694385389
代言,-4.578291747935648
求,-4.63812229571854
确实,-4.657136681817466
系列,-5.487659082678261
创业,-5.851007231971327
不好,-5.550542724465945
我爱你,-3.1817754396188933
评论,-5.586639231408428
当年,-4.999375331168768
忠实,-3.7715138186925303
四季春,-4.443862647009269
挺,-4.42241958162697
坚持,-5.706318677093883
青春期,-5.230603845994102
爆,-3.8462038048166205
谢谢,-4.56469086609491
笑,-4.354196749746599
美好,-5.242452423937772
厉害,-4.119472608924443
依然,-4.109157545750562
男人,-5.411552274989788
曾经,-4.360828341987536
五颜六色,-3.7174476682112187
快哭了,-4.774516909960106
垃圾,-3.7523944455255913
魅族,-3.8651916526277725
一年,-5.721501778604974
像素,-6.008849263222476
黑脸,-4.262763582752042
同学,-5.1076890859237984
捣乱,-3.9146479408591537
下来,-4.285629783170865
很帅,-3.1618767216312618
不到,-5.424125357423571
上去,-4.328137822041327
好好,-3.9393999931004493
从小,-3.9710297528461007
充实,-4.687164150867628
一句,-4.95266053553603
学习,-4.635703778395508
调皮,-4.6562862484415675
害羞,-3.7101326507804746
时期,-4.686259765335615
发,-4.104217017404098
家里,-5.198756284984625
发烧,-3.980548178376726
开,-4.166546100705698
人生,-5.581212308972821
那种,-5.801093166775703
顶,-4.19880745741298
玩,-4.164588324614641
求翻,-3.848664916209552
好用,-4.050876809140216
未来,-5.707400573325538
改变,-3.740000187045335
友商,-4.25393659861094
您好,-3.3257701261809998
刷,-4.856866155022665
选择,-5.150596209106835
好像,-3.978630601785811
才能,-5.314599879690246
喷,-4.018875219630679
企业家,-4.695698565663735
叔叔,-3.54051726318288
房地产,-4.329875536463173
别人,-5.540518055803272
拍,-5.338261663992866
优秀,-3.922742576404093
雷总牛,-3.373076211821764
大佬,-4.042214725210814
平板,-3.3430642091281104
白眼,-4.266082514763832
帅帅,-4.207754674379454
最近,-4.194123787804827
告诉,-4.662066306578655
岁,-4.531271861902791
后面,-4.6539820230933895
第一次,-3.817173089289861
后悔,-2.940031529777695
手里,-4.3089815731583005
即将,-4.386282363071503
发生,-3.4881957377719823
用过,-4.775746355084985
卧槽,-4.55665519751976
今天,-4.435661631887431
三年,-3.7847903653564474
设计,-4.281733460971601
小爱,-3.5234506715726477
卡,-4.8570412275792405
电视,-4.762054861733276
体验,-4.794077462170971
胖,-3.5467168276452217
用户,-4.712169021879615
有钱,-4.108084520889749
呆无辜,-4.016751152114811
发现,-4.004037998869601
之前,-4.287435549642678
老年人,-3.7751032927704546
家,-4.638334623161947
奶绿,-3.948186119612285
六,-3.7189903076947584
威武,-2.8173960628963792
认识,-4.05538247100262
老雷,-3.6781574020551115
三星,-4.791506163846448
第一,-3.9164314429212603
屏,-4.833061542079774
是否,-4.840398696255029
建议,-3.7602700200839614
白色,-3.5460950434832252
三个,-4.4985780158246556
不用,-3.566104881754606
屌,-3.5479789747010138
注意,-4.611987075297029
钉子户,-3.712090956409861
坏,-5.1938481506154925
黑雷军,-2.7743699503757293
差,-3.9865913027053383
书,-4.284441843458058
下次,-3.847357568423376
奋斗,-4.565789899504393
以后,-4.5387715792553
东西,-5.000514807661362
拥有,-4.647171200574874
上班,-2.3973310221729913
做到,-4.094522228389913
科技,-4.310574056545645
抱拳,-3.479062834810383
不香,-3.626546116357438
变化,-3.625439683056058
充电,-5.322553193496257
笑哭,-4.155542018802613
想起,-4.506530543297641
开学,-3.762393534389685
今年,-5.017949315750704
戴口罩,-3.7087720080338022
雷总赞,-2.6888090396177518
样子,-4.20106481469379
快乐,-4.133076061230506
马云,-4.324984546382182
适合,-3.586397066631938
休息,-3.849640930494613
看雷,-3.0744559583342195
恋爱,-3.745471373385187
雷总在,-4.113544639256991
使用,-3.701285698349531
出个,-4.440435175770514
考虑,-4.477255396065451
追,-3.139676584209364
里面,-4.185909032655512
可爱,-2.9574828948007634
听说,-2.9745923103608316
从前,-3.013604753204568
所有,-4.941415812151809
米粥,-2.3293794559216012
贵,-3.663628941081834
旗舰,-3.593040342100265
好帅,-2.8144953407947244
武汉,-3.938831227113295
代言人,-3.718289750564415
谈,-2.6162899240116735
直接,-4.150674164727798
打脸,-3.612183691796207
技术,-4.564330592840525
雷总看,-2.936996478394221
半年,-5.029202574629498
研发,-4.549758527925459
路过,-3.0284778860095813
时间,-4.3821365951183004
手持,-3.0911411852865367
不买,-3.113510456624166
谈过,-2.930147760650648
金山,-3.9038039181604294
惊喜,-3.8200063633938437
大哥,-2.9671540144104407
不服,-4.391862438311866
唯一,-3.837692820419215
尺寸,-4.215990955953006
几次,-4.14331577460675
而生,-2.9540381313167314
继续,-3.77053730856296
不顾一切,-2.917019020086422
佩服,-3.0957578737398093
高,-3.525494344740419
多年,-3.865767685986377
变,-2.970555500864343
成为,-3.7919616233524565
奶茶,-3.448587562211974
气息,-3.525016096396601
最大,-4.436824426812979
回来,-2.083387502067127
说话,-4.388459099074842
武大,-4.426347498945811
降价,-3.1674877934259853
啊啊啊,-4.328092153565267
女孩子,-3.3749844450024318
抢,-3.3249905193439204
十年,-3.515974273016412
故事,-4.20866281674933
热爱,-4.269428363968515
进军,-2.832736799643839
容易,-3.751602362212319
能否,-3.6585757064778663
哥哥,-4.035733324510305
老总,-3.7592486163078735
生活,-3.6923035670475493
有趣,-3.6443424312239916
想买,-4.09398544576472
女孩,-2.967562269541574
断流,-3.2645460119031617
下去,-3.0337229796240655
越,-3.2984921149223787
这次,-3.295569062199248
可能,-3.387838068225677
越做越,-2.9733810681022614
最后,-4.0622044250526415
亲切,-3.2524171156213426
死,-3.789322043745328
入手,-3.838543799635729
一次,-3.8355123825037882
面对,-3.765880201801109
名字,-3.523492799908616
话,-3.1815216811343827
成熟,-3.2041701796663062
两个,-4.135157415712715
颜值,-3.6245777392348275
到底,-3.7155281549648005
专门,-3.0070583013498005
小屏,-2.9455564575138844
拥抱,-3.342194975999079
不了,-4.237049250682061
售后,-3.813207969530846
愿,-4.082582275628953
哈哈哈,-3.448103752427773
再战,-2.804249626104184
一丝丝,-2.971658786964467
年纪,-3.431056782174214
刚买,-1.9738809147375234
金山词霸,-3.101406998250539
程序员,-3.724514513035834
国产,-3.3761187744716734
澎湃,-3.037214102857212
兄弟,-3.597566251348323
广告,-3.782972737726614
优化,-4.141521533651036
情况,-4.055859392175434
越帅,-3.2716550342664057
价钱,-3.0131758910615636
问雷,-3.2360825895555787
推荐,-3.1737104759834196
发怒,-4.288422851800475
游戏,-3.84038618739866
军,-2.5950804603915394
掉,-4.961130498559661
比较,-3.623819009661953
货,-3.4075684382712836
度过,-3.0531144642788983
飞吻,-3.8830579820781477
雷总好帅,-1.7356474591299875
讲,-3.474323352560409
平易近人,-3.338124214052366
感动,-3.7642910736932382
自动,-4.779179273463434
品牌,-3.9661459862796886
一个月,-3.941469045146802
用到,-3.3468771777175537
味道,-2.669078966776536
后来,-4.140485115838905
新,-3.7703758815319777
榜样,-2.702032350607612
绿色,-3.0762896872495924
回忆,-3.4541954724907997
时光,-3.7939783481114553
爱雷,-1.814663859422851
安排,-3.231923643040208
心态,-2.8331812496012976
遇到,-3.3330722970969395
当初,-2.825195162835347
全家,-2.63768662610343
其实,-2.794865528797642
好多,-2.7130037878115063
性能,-3.09014862110932
遗憾,-2.719248680743463
真帅,-2.8181106011608392
魅力,-2.4936799297303014
看着,-3.4075331136413487
一点点,-2.6847933887815927
最酷,-2.6143634355186096
每个,-2.788479233492299
贡献,-3.1824766714859902
路,-3.357876412482544
帅哥,-2.039066512701395
当时,-3.681625751785865
投资,-2.973167022500964
失望,-2.7438090538035835
生态,-3.651444669391844
雷总翻,-2.16945626689972
第一部,-2.183683619601059
回复,-2.116065658735349
少,-3.302254789040564
我家,-2.5560516630889394
全是,-2.545184508149291
耳机,-3.9465631183913263
良心,-2.4909339394690235
原来,-2.4827966446750027
我想,-2.0966730518411296
心中,-3.4265625089385168
油,-2.9318506372323743
狗,-3.0148517142821314
生死,-2.643871324939017
看淡,-3.1949566489135544
雷总想,-2.9004753524820273
加入,-3.021955791472304
机,-3.6602719737843765
吹,-4.1033360302448045
买买,-2.763459739893693
疫情,-3.7478278424618443
没用过,-1.556702273885221
肯定,-3.9759648649485033
影响,-3.3678379661089775
呦,-1.5514072339902438
太贵,-3.136934228317903
灵光一闪,-3.1602143154475315
是因为,-3.281087278608538
如今,-3.354473176592606
不想,-3.802508302203183
尬笑,-2.7060933873900543
智能,-3.138275456286824
重要,-3.0496742049350027
两年,-3.5888798107983892
死机,-3.5116692856260463
打开,-3.8324656132908945
台,-2.513933719567297
暗恋,-2.579306363953311
董明珠,-2.8112856536957276
不在,-3.5452613553446737
第一个,-2.701127535156626
雷总老,-2.5721715707361033
只能,-3.57031843604706
客服,-4.111790165782249
岁月,-1.6200465376104316
春奶,-2.1258742398894173
白,-1.9829779593085928
色色,-3.1839385227496937
疲惫,-3.07096248392641
常程,-1.9253858001354835
每次,-3.2428198055972293
进,-3.0399767921346985
只用,-2.240939581033591
可惜,-1.8686483978436859
学,-2.9134109953529377
追过,-2.733069700423947
挺帅,-1.5724817994064422
太差,-3.0454666593270767
雷总雷,-1.463793612574742
免费,-3.055334363688023
谈恋爱,-2.289515461695312
气,-2.568121755169586
军军,-2.4476748087064406
高端,-4.05780119474314
发福,-2.279246979781028
开心,-2.6672948476673586
出现,-3.6782737582508296
低配,-3.269351542258342
来个,-2.754366940806465
代表,-3.2431965001898666
带,-3.0083269667266137
引起,-1.6626603335655976
无敌,-2.1553137189310636
真正,-3.230388043742236
卢伟冰,-3.0279496161079473
发量,-2.8339125307000277
怎么回事,-2.8619229600556686
坑,-2.8357408720026167
经历,-2.948802904241254
回到,-2.647438446492691
耶耶,-1.9940080961558164
不变,-2.1243274139575568
干嘛,-2.053937091903969
舒服,-2.7380686106698917
发热,-2.828990392624556
优惠,-2.598487393602814
阉割,-1.9848070475658035
高中,-3.4136581045390573
原因,-2.0891793976044717
真是,-3.0387792773432234
很大,-4.154146612785752
找到,-2.822970468136674
怼,-2.43629832297781
思考,-2.578271810415284
盒子,-2.0747864389745723
雷总真帅,-1.271071706780544
行业,-3.3050181673365406
意思,-1.875835781384391
正在,-3.3769992530820403
翻看,-2.138644594248187
皮夹克,-1.8995625727832655
幸运,-2.765946529852757
唱,-2.1304763799352204
实在,-2.8323971226248714
忘,-2.560498464855941
解锁,-3.7910785401014064
一加,-2.746539295038632
有点像,-1.669046825476017
万,-2.6906450194136564
反正,-2.9671627641529237
企业,-3.2428421177865614
品控,-2.5495906391024263
沧桑,-1.886440699673047
没钱买,-2.6553457293151235
粉,-1.945844194489617
这种,-2.5729982474286577
吃瓜群众,-2.755937474344388
字,-3.0016074610009755
隔壁,-3.023559832855133
好听,-2.4333406943806044
小雷,-2.588787644964495
元,-2.4041438710264575
对象,-2.4135731298490932
砸,-2.5508854628166047
一首,-3.1188385796348763
难忘,-3.4890698534183517
新款,-2.9556259413476873
小时,-3.5938507820020553
突然,-2.8304443171226663
不知,-3.6029204338030425
可不可以,-2.208567875317436
先,-2.378949473885174
牌子,-2.6362361533937015
普通话,-1.8969420220738336
开发,-2.858277529780519
相机,-3.0008545327470895
指纹,-2.9995399924086517
抽,-2.3720540019886682
真香,-1.8621485974829741
说实话,-2.0858092829149664
雷总要,-2.3502797505764574
鞋,-2.5566264875591047
表示,-2.682044047949737
我雷,-2.326451114378407
超级,-3.2883367673735737
十,-2.1097921035509444
实现,-2.738248121886803
雷总送,-1.9819929401906624
追逐,-2.2403947175394956
买手机,-2.6943786002639225
能力,-2.999204677705711
女生,-2.160461722423136
很想,-2.2920419635956772
防水,-3.5478156395894374
本来,-2.627660158660521
这是,-1.2411059200624854
书架上,-2.6710421664268185
跟着,-3.205370346794778
机会,-2.2986973527553856
智能手机,-2.650836549383653
低调,-2.549102148906136
做好,-2.6633243715917816
真心,-2.1423297198419355
好奇,-2.018761186956514
大金牙,-1.6840064290308399
第一款,-1.5588710143508453
睡醒,-2.3889250863538507
以下,-2.2056852747774593
我想静静,-2.2055105834111797
明天,-2.948517718822382
不敢,-3.9820275649489107
变成,-3.367634869719981
牛仔裤,-2.6083506719146348
霸气,-1.96760803457461
行,-2.3916676905367957
老婆,-2.1327899503575782
梦,-2.498452737051556
精神,-2.3256873256082287
模仿,-2.4955811157414933
声音,-2.9164655959159203
暖,-2.4966093593162473
花粉,-2.664971569408042
高考,-3.0632392962917194
世界,-2.6337117722035748
老是,-2.29760848291881
雷总帅,-1.181590312788746
过来,-3.0832016052029783
看来,-2.043166990341372
属于,-3.3400564935057377
房子,-2.857239075395742
色,-1.7668960205281388
不够,-2.923160527442334
碉堡,-1.7249367357224554
估计,-2.6332890993408196
太帅,-1.5943259194702537
毕业,-2.4585034493721833
理由,-2.188019325035154
真好,-1.5568725643124575
嘤,-2.6370797526644356
主板,-2.8208891593289542
红脸,-3.1157112481467726
早日,-3.448187837281561
几年,-2.5659373148782008
初心,-2.5925172805583063
讲讲,-2.101162971963091
想到,-2.443249004291742
抄,-2.1145176451028496
营销,-2.7965465325124748
骁龙,-2.884006125664138
买过,-1.8775936458263174
发展,-3.085315003733691
明星,-2.5930322196863047
你老,-1.8434826720853357
就要,-2.368206819746304
千万,-2.307320231758265
看起来,-1.7838667120904899
俩,-3.0938606181166914
四季,-1.3845117957841975
提示,-3.6778142831659135
小姐,-2.896414354200997
很久,-2.7473145390912936
不爽,-2.339831583600273
黑屏,-2.7366572071669215
电话,-3.6668846568920186
归来,-3.3661112454330127
仍,-3.1228926806376505
憨笑,-2.4992656273032305
居然,-2.899087529841681
屌丝,-1.6050524173006901
见,-1.825225394551755
全部,-2.5707045685819447
不得,-2.570621079957181
王源,-1.8295444395388762
雷总米,-1.7573173367747035
严重,-2.6191186119354954
励志,-2.242298066219984
差点,-2.358718639825721
耐用,-1.7765019828263373
我会,-1.4023819896458103
不少,-2.527007695883113
账号,-2.279457491406035
五,-2.0760074091940948
没什么,-1.8955438395731727
刚刚,-1.6973075043762869
亲自,-2.293809358969961
女生宿舍,-2.100621925736281
穿,-2.2757081016084277
低,-2.3700169840928353
目标,-1.8102677142671069
超过,-2.1842962065288747
一路,-2.4989622467220998
特,-1.3491292760992284
空调,-2.6330100272400503
车,-3.1572401028451598
过去,-2.651240295997665
麻烦,-2.2046473332837238
算,-2.4516328319788445
毕竟,-2.1068017899703984
定价,-2.4787237544331484
一件,-3.28420938671594
疑问,-2.122379015842011
看待,-1.77210126326717
做鬼脸,-1.906962961664386
唱歌,-2.0459959935785657
演唱会,-2.323646412156695
接地,-1.8861080405243769
不再,-2.0200088370373557
小时候,-2.7714740294843074
市场,-3.0123892830314944
雷总有,-1.874168578080369
妈,-2.187414881819057
铁粉,-1.548156124296329
奶,-1.4542995281057522
国内,-2.3610706151481464
听雷,-1.8786256631051752
加,-3.099885528175288
生日,-1.6895717534842292
挺好用,-2.587203311857723
升级,-2.1460883906010064
分享,-2.3990061165442795
吊打,-1.9767988707128925
拍照,-1.6764570655372588
雷叔,-1.6000709757426828
初中,-1.8852394663183434
想过,-2.042621104969163
一种,-2.892250158788918
马,-1.6637181191859374
辣鸡,-2.0559740742321635
链,-3.090505677798597
研究,-2.3926461219543462
经济,-3.3761482158364613
留,-1.7617770906761971
金山毒霸,-2.762289100724485
咯,-2.0487532714682155
三克,-3.1067763089251774
送给,-1.9347250109320515
好不好,-1.842326239651163
比例,-2.060021903089366
创业者,-1.7121249512002392
全家人,-1.9648187460994575
家乡,-2.1942447010752995
一家,-1.2641224430093256
老年,-1.566145981050898
弄,-1.9319190913672952
总会,-1.469372987307248
陪伴,-2.018594974203632
显示,-2.348461661126577
孔,-1.7728906348876259
董,-2.669715500357376
认为,-2.5278338192341376
做过,-2.063295564906297
岁月不饶人,-1.2411170404048324
无限,-2.1798725127191036
啊哟,-1.4101100571176426
有品,-1.6242679845170387
关心,-1.30523311706181
果断,-1.9801724143204873
装修,-2.661182987901925
学霸,-1.8291797301311465
雷总干,-1.538244250935137
区,-2.6601786708838953
电器,-2.701640531445379
国货,-1.7692389491303468
烫手,-2.0768652866574806
最高,-2.605475497761685
雷总点,-1.3806524387744556
一块,-2.7293030877294258
运气,-2.3818948013359518
回答,-1.7267852556220316
丑,-1.8491821658606025
厚道,-1.7741882960948052
压力,-2.320372962906762
军叔,-1.8745579900330518
罗永浩,-1.921160568974194
前置,-2.0723367281582443
鲨,-2.205434145535504
后置,-2.4148668312281014
镜头,-2.050585316259533
回,-2.56509124584587
慢慢,-2.2743773358852017
激情,-3.169759973509798
花,-3.319281603489798
雷总为,-2.4210222563467436
去年,-1.5750835583517797
换个,-2.333407233074098
新手机,-2.107364442144276
心里,-1.533328837165982
区别,-1.7529011389933704
点个,-1.8735015397857355
情怀,-1.5798628524252827
本人,-1.7623552514810117
懂,-1.4998588971951574
亿,-2.0417005976830946
保养,-1.983935677137251
能够,-2.3966722919940215
联系,-2.64370699145204
一亿,-2.437150919522015
个人,-2.0604750953812103
无法,-1.7725931079283588
超越,-1.6007842014364049
越多越好,-1.5666834679994859
孩子,-1.662703694852783
我能,-1.2938545862211304
时代,-1.6198181487912937
歌手,-1.5310741582969771
管理,-2.331737329185093
不大,-1.3943701768504253
打算,-2.2740691072280157
难道,-1.6767985918505834
电量,-2.1899512636547547
完,-2.180174798490077
激动,-2.0447390726222543
慢,-1.6120604543375054
链接,-2.4635161305839883
帮,-1.8605753814806447
国产手机,-2.206552392808015
中年人,-1.8105961810420301
以上,-1.7275169748872945
抽个,-1.7085670907022297
月亮,-1.537868037480484
鸟,-1.777994963307919
听到,-2.0455350458555257
发抖,-2.2956380751014835
至今,-2.3801147907153304
失败,-2.088399799282123
打游戏,-2.286716283336712
信号,-2.872988853876675
网络,-2.6986483528506335
祝,-2.593680624488525
不看,-1.7605699771996255
连续,-2.1619527736924127
人民,-2.1477433208051435
写,-2.593204527924795
五个,-1.8833297346765279
阶段,-2.40084555436261
小伙,-1.859783936112315
每天,-2.7465934791919215
一半,-2.239450449322499
刚好,-2.4221835193873336
类型,-2.0466576376006387
合作,-2.629308775989186
眼睛,-1.9260813172819797
快点,-1.9062132303690003
宣传,-1.6609967783999118
师兄,-2.0489319824562795
彻底,-2.318108818682748
几天,-1.6808902140823854
常,-2.1660249811221357
福利,-1.8383255028346568
曾,-1.558179308549292
大米,-2.227292725073966
充钱,-1.610032880711035
核心技术,-1.6146954512590714
买个,-2.005915336524746
成,-2.161181994007709
眼神,-2.128076167653459
不像,-2.593319007004901
哒,-1.2353788859894985
意义,-1.6006212597038914
一位,-2.725014393926217
低端,-1.865327254978215
滴,-2.3435571495621677
跳,-1.8372949170429274
放弃,-2.070845507454443
学生,-2.641478822304733
喷雷军,-1.3044230811650053
浓密,-2.3976804449171087
玩游戏,-1.7577043926262275
金光闪闪,-1.7519931079636912
爱雷军,-1.2729757774802208
够,-1.893610871187843
几岁,-1.4358986194541032
男,-1.801312728557185
那款,-1.5329606076672264
不来,-2.156808338282624
半生,-2.7630089989877415
活力,-2.0621059704265425
剃须刀,-2.9344882395665337
青,-1.9057974749746083
送个,-1.7892799494519203
罗,-1.4124435466319372
脸,-2.0526251441443613
看雷军,-1.3460369692795493
标准,-2.2887251604496868
实力,-1.8792708360479744
印度,-2.169795797718942
手表,-2.46755034642974
爱笑,-2.1811289323781438
手环,-2.0371188676815284
看见,-1.5170647576402367
事业,-2.618195142308153
怎样才能,-1.7983421605859584
雷军赞,-1.3232089385311467
竟然,-1.3761339070007303
疯狂,-1.4203354959058765
本事,-1.818109405280648
雷总交个,-1.357645880159627
购买,-2.154066975972604
旗舰机,-1.8823134403840034
消息,-1.959084558117905
路由器,-3.292529807370327
一看,-0.703091859095054
赚钱,-1.7372236755562394
上网,-2.899113229755841
没用,-2.179736293459758
介绍,-2.3611913246159304
不能不,-1.3155613416039056
一天,-2.37252632582954
身体,-2.84285662635873
右边,-1.6890202902062335
差评,-2.0444564721360177
好久,-1.558336595428298
我信,-1.505836836098284
雷总带,-1.1920475765029397
自我,-1.9986442020131252
拼,-2.9119001740266075
带来,-1.9961930229895868
不卡,-1.7719013428801527
猪头,-2.1114141449206913
级,-1.7678650103859548
创新,-1.267020535841174
尴尬,-1.4718175189630816
价,-0.7578747692543336
棒棒,-1.5264185191073738
鼓励,-1.9505543655498903
价位,-1.9900033514644817
苦,-1.8537590601692906
路上,-2.0884329656202145
打球,-1.7996204665484188
员工,-1.6405280882474909
晚上,-2.5992116363264355
睡觉,-1.5855849932952328
鲜肉,-1.733752569452105
很棒,-1.6272792107607779
就行了,-1.556443943076939
宝宝,-1.457883502706643
香,-1.5352750708544238
陆超,-1.5083124827934733
来自,-2.185754547624428
过程,-2.600420667295156
昨晚,-1.8886763574013812
更好,-1.7221127924006505
形容,-1.7130558162446374
官方,-2.14302816570706
雷总太,-0.9414371679791425
看上去,-1.1606318586772155
没睡,-1.6332514642850966
不太好,-1.991198307811211
偷拍,-1.2320843107074912
积木,-1.9102520038423072
电脑,-2.0868468444841093
哥,-1.2809152227321603
牛皮,-0.4560030988457908
献给,-2.0528457985476156
书柜,-1.6881828319271923
推出,-1.4305791150349263
流汗,-2.0052196561981876
兔,-2.180641158988516
理想,-1.5040207635642209
存在,-2.274706688523266
巧克力,-1.6385367537125244
强大,-2.2683048968814257
发烧友,-2.1408435226732303
办公室,-1.7081747256714646
再也,-1.616026810513744
拆,-2.636455683743409
算不算,-1.7344647404538351
抖,-2.4832755108047833
恢复,-2.6648564997094413
加个,-1.899257158866761
看好,-1.9721945656230702
差不多,-1.321543266157458
果粉,-1.5199867364335389
浴霸,-1.4119068557620544
女人,-2.041547938426561
猴,-2.23978499696132
丢,-1.7062721717864613
不断,-2.4173566396348436
清晰,-2.117227399479452
版能,-1.5322355098156621
吐血,-3.0521275288425755
网上,-2.7321409411165956
看不到,-1.7253232358640722
鬼,-2.1981500251634554
基本,-2.387359667012843
身边,-2.2389845406398585
总爱,-1.1045173367757362
移动,-2.2039689359615027
从未,-1.4549456621077763
缺点,-2.4519469744249913
经常,-1.9334600736627747
肉,-1.6114980122185125
大概,-1.256044607563532
长得,-1.5180594180078577
睡,-1.3614074117121384
灿烂,-1.5013113334922825
完美,-1.1028743320240495
答案,-2.5312175435287294
