,sentiment
刷,-0.4806742566201454
思考,-0.4047888316380343
猫猫,-0.287289387226561
美食,-0.468987196070332
开,-0.3231246874430984
飞吻,-0.32981042524505355
你好,-0.3496810512582128
胖胖的,-0.2573002661626804
戴,-0.37901285593094813
挺,-0.3492419040018477
居然,-0.3554543346875784
吃螃蟹,-0.22608794531590642
笑哭,-0.3731439085296617
克,-0.38394370349311796
养猫,-0.2711583088046754
烧烤,-0.2897312108748652
发呆,-0.32377164285455573
祝,-0.2652446454740505
每次,-0.23457084005756695
孩子,-0.2848911247502465
烤串,-0.3008747067716925
吃播,-0.30859607367529535
偷偷,-0.24731182608162905
评论,-0.35835532907654405
感谢,-0.4926366087765315
肥,-0.3248345936922996
宠物,-0.3399029348942515
白眼,-0.3078850470642795
奶茶,-0.32145562825462637
紧,-0.18555173256439084
好多,-0.3136565188634873
隐形,-0.28844612563498956
推荐,-0.3344723974365793
腿,-0.3217828074994362
怀疑,-0.26944581103969534
为啥,-0.27625653293718494
点赞,-0.2378717224062119
俩,-0.2892431555259298
刚刚,-0.2896103539955132
广告,-0.3395614510589132
同学,-0.3408792539030256
特别,-0.3019421377816155
没过,-0.3277041110779476
好久,-0.24757633154532196
恐惧,-0.46530619642074367
一天,-0.29927595248602556
偷吃,-0.273997701084734
续费,-0.2609836562449631
快点,-0.41872763759662857
没事,-0.3008595889933159
绿,-0.2509188769856224
不香,-0.2616262110825693
抖音,-0.42155961893603855
希望,-0.29193126241983747
长肉,-0.2744981831298569
羡慕,-0.2962317309241688
沙发,-0.21551663956174455
记得,-0.2969211790729448
出栏,-0.3234833207183167
嘴,-0.3672597648086552
忍住,-0.23836984386782528
猜,-0.21435046833365115
取,-0.27409208786169936
疯狂,-0.3020284254461837
需要,-0.2735372844634323
第三只,-0.28535457607843295
嘞,-0.19820907267302906
美丽,-0.24223274224538957
不想,-0.23954471041694825
绊脚石,-0.24904573928043727
相信,-0.251373872294648
是否,-0.2413656552486975
一亿,-0.2698785514278197
紫薇别走,-0.36626514400618665
大哭,-0.3753604198759383
脸,-0.24181819838911608
好好看,-0.23446299993346295
继续,-0.27199755377442036
竟然,-0.29044173185058836
问,-0.291259683322774
啥时候,-0.18405388239364237
真香,-0.24470732690908176
赞赞赞,-0.2218749794549729
完后,-0.2541946589408812
死,-0.2778616521761946
有个,-0.29546139042039954
衣服,-0.29384010859058307
不胖,-0.27097378966008695
好瘦,-0.27147560224321565
前排,-0.14270119654334332
亿,-0.3103018373459773
赵,-0.27695983948934244
掉,-0.2285133016097356
吃饱,-0.2865470811705805
手指头,-0.18909102987197784
姐翻,-0.19691134792382795
疑问,-0.3057617665338359
变,-0.2750040613684146
到底,-0.2600629293234115
下去,-0.24503436753123442
想要,-0.272227987849001
控制,-0.2474413638762081
丢,-0.29532208848339464
作品,-0.26452675020076544
刚,-0.24709112372311398
从来,-0.182009181855963
你家,-0.2719779252580398
路上,-0.2672543467705771
节食,-0.2523076935803489
赶紧,-0.2076199639206508
发,-0.26498777583652755
要养,-0.2539052919752204
非常,-0.269630565603204
拜拜,-0.2485501420702227
家,-0.225943823645158
就要,-0.2644640930019686
狗狗,-0.2220553011159499
外套,-0.26775648954862
两个,-0.26649223256843574
运动,-0.2641892696215334
最近,-0.21513811274347838
一顿,-0.19330866646800887
关,-0.22485169977307184
酷拽,-0.2305263683033711
不信,-0.1693512983243616
得逞,-0.20388677664044103
炉子,-0.2162411909302612
不错,-0.1717787459737808
难受,-0.26501594142928897
永远,-0.29319557766483484
昨天,-0.21895764789563654
五分钟,-0.13584006986824337
小可爱,-0.2044336423169856
穿,-0.2048406743088121
三分钟,-0.14012630814627608
不看,-0.23521156278673044
失败,-0.22840897984958747
吃不胖,-0.18956385106841794
力气,-0.21085089352203895
大金牙,-0.2828429700622974
粮,-0.19018451944619874
老粉,-0.21350052924616642
有人,-0.18330897547746935
绿色,-0.13899442782597074
第一次,-0.17845448001238168
美女,-0.1959742683519965
屏幕,-0.38268891266461014
同款,-0.2840847354600629
突然,-0.15765950480591157
嘿哈,-0.20968109020400905
网红,-0.28896081376536165
四分钟,-0.13076464523788195
代餐,-0.27786364572401695
里面,-0.28020027410729575
不行,-0.16922693755486107
喝完,-0.14883405686961992
盲盒,-0.32627244086027446
煮,-0.33895906115783636
帝王,-0.2508294109653474
摘,-0.21582730056802268
有钱,-0.1740284667995056
冰激凌,-0.15635190504650567
嘻嘻,-0.16424270594876605
舔屏,-0.2986031237093177
耶耶耶,-0.16085207840844912
赵小茜,-0.1784601005200807
期待,-0.20669583102574554
破,-0.2590029042701157
出息,-0.19338426494805744
注意,-0.20476350295835283
回,-0.1772302016551754
后面,-0.18350058663409508
暗示,-0.18088681933486822
摸头,-0.21979630426941887
来看我,-0.3299921265720338
吃瓜群众,-0.23519529009783458
颜色,-0.17664944641499428
可不可以,-0.16106142158774445
刷到,-0.23657787237714567
可有,-0.19426784382139467
很瘦,-0.24768413639662873
逼,-0.15845168091255418
廋,-0.17428739828251333
鬼,-0.235521806491232
妈,-0.15933234943157115
吃水果,-0.22114012461908844
仙女,-0.14461297459941944
不下,-0.1951514792544845
朋友,-0.21813021269923755
小狗,-0.14342082452090885
马上,-0.17340318063656698
一起,-0.18715342254195838
两分钟,-0.08472071387497762
到期,-0.2577056779729897
小猫咪,-0.13832195544565634
养狗,-0.1785960341180351
博主,-0.20622775681544508
短袖,-0.24488147937949423
还要,-0.1943294584545913
女孩,-0.17287322898196297
越来越,-0.178171596970979
从前,-0.16613686059105864
价格,-0.15733438852916065
抢,-0.1532174067065753
茜,-0.15677438005214997
谢谢,-0.1644758567872735
干,-0.13088071816477567
碗,-0.24968023031370562
直接,-0.24302314411623266
卡,-0.13922930441558784
卷,-0.21583990326467734
克油,-0.15907817090516174
发胖,-0.19492980673026344
录,-0.17855688544516496
头,-0.17952921422244508
头像,-0.16280632659069338
直播,-0.1397615462044278
卧槽,-0.08584230623731315
皱眉,-0.1784641550955891
原名,-0.13272352295790732
宝宝,-0.27825943618781557
估计,-0.16773219710179538
钱,-0.11879958637282045
反正,-0.17236205891287576
第一个,-0.19645600552700554
所有,-0.16251908741192783
新,-0.1618172107062725
绝对,-0.17193280470029945
男友,-0.20050551101716932
考虑,-0.15494732447335532
天,-0.1617981763898405
原来,-0.19387101795952266
好喝,-0.22000981354440952
建议,-0.1669339067097166
眼神,-0.1417445207061731
棒棒,-0.18880188662911435
厉害,-0.16786023542304018
生气,-0.15021169071474652
倒,-0.24590372815277187
烤肉,-0.16752486017242435
饭,-0.16413723467518374
宝贝,-0.10070543549374714
回来,-0.17444961211707452
开学,-0.2083131477906608
作业,-0.33496310312134414
几天,-0.20682394831328693
找,-0.17076500212787704
鸭,-0.11992857619010447
换,-0.145316507430308
忘,-0.1338333976644299
看起来,-0.16339762776099553
铁粉,-0.10762459964215843
爷,-0.19424605400045608
美,-0.16239633676939796
妈妈,-0.1381366752217797
提醒,-0.18083172283522245
掐指一算,-0.26140866594145773
主播,-0.24357179074212554
真棒,-0.1357764766779766
流量,-0.1789126017826551
习惯,-0.15755979467802145
少,-0.1724736869606848
翻看,-0.1586460342677632
个人,-0.16352826311012358
真名,-0.12112987332929039
要糊,-0.13712249759955697
猪头,-0.1921418428402727
勒手,-0.0962441398358686
七分钟,-0.15259239930273555
管住,-0.20228674553010018
表情,-0.08745998861775761
走,-0.18011363753009907
我刚,-0.14388329272153424
螺丝,-0.198350890489836
闺蜜,-0.15117168764682726
不到,-0.24010004870070084
姐妹,-0.1309042664532457
事情,-0.16835606501308653
听,-0.13165650076108942
水果,-0.2430915997514913
以为,-0.18019884869198052
背后,-0.22283823872271602
上面,-0.19198113127601396
西装,-0.1710003707809697
单身,-0.15290616279385422
再见,-0.25013542006871037
生,-0.10594935071325096
烤炉,-0.11181906484007975
生活,-0.19545403319572968
这种,-0.22296838696042603
别人,-0.1432440590129055
色色,-0.13988390797132294
信,-0.18354408805819777
老夫,-0.20499580225212388
真是,-0.12551870294881307
变瘦,-0.13790289159787367
小鼓掌,-0.16428382397781388
请,-0.18582607023286865
怕,-0.14276087220858583
秃,-0.1984142860325516
干嘛,-0.08268408805562588
来看,-0.12073384906974421
从来不,-0.12466212096742013
茜茜,-0.13108468270954354
世界,-0.12391741237320078
干扰,-0.13365080718453493
认识,-0.17276041481675602
你录,-0.11342995281816398
拆,-0.2009761011420535
最大,-0.20462311539664635
李,-0.12929011385249142
妈呀,-0.1702919475715273
实现,-0.13547788503260821
对不起,-0.11193555710810657
崽,-0.18183142235389288
太难,-0.09070102874272311
体重,-0.16365005412363529
幸福,-0.125255883890464
眼睛,-0.1098849449728232
耶耶,-0.13137608814295876
吐,-0.22294037074282655
刚才,-0.12919100757067659
开心,-0.13342869292481996
快乐,-0.13804723241379346
超级,-0.19614043069300546
没写,-0.2796682448215505
壳,-0.142430997089254
摘下来,-0.1396680865882412
饱,-0.14030488144475578
灵光一闪,-0.1953723441155574
张佳琪,-0.09209956604906946
小心,-0.1369219707136181
大家,-0.13335068445895207
热量,-0.15018956981231724
口,-0.12616090910266778
茶话会,-0.12529484317242962
宠粉,-0.1516484819424398
问题,-0.17636858963284996
不让,-0.11060686098182822
儿,-0.2182088296767844
咸蛋,-0.1670560682538793
呜呜,-0.20525129116190616
抓狂,-0.24971519233467865
猫咪,-0.09479686622864675
色,-0.07215066517022867
发怒,-0.19187838313760908
过万,-0.09800340412830043
嫌弃,-0.135272219430085
老婆,-0.12572014524153013
味,-0.15181247243964763
第一天,-0.14571799397836335
烧烤炉,-0.108984871283135
棒,-0.13193746438671877
牙牙,-0.07954781612448192
这是,-0.06163565305184411
哪买,-0.15326497398566435
早日,-0.15166118726566574
做鬼脸,-0.255830217877659
吧唧,-0.1852160075959451
巧克力,-0.1391322931488423
灵魂,-0.10547959577407029
龙虾,-0.1986325989835387
宠,-0.09791059146656864
容易,-0.15925484548285285
声音,-0.12555642319466961
跑,-0.12281308551119101
回去,-0.1773232532656539
变胖,-0.16606366882678625
作者,-0.1116254112243808
情侣,-0.158506056180874
那种,-0.12248376268572594
立马,-0.16002592784109415
大吃大喝,-0.1538396113535204
食指,-0.0863950237810862
吖,-0.031336891116767074
女生,-0.16874447912508328
疼,-0.14679787501576524
关系,-0.11125069490498149
研究所,-0.1507795746807181
好奇,-0.1262451633076026
早,-0.07650572503801169
准备,-0.14071730744655714
才能,-0.11823440369911352
不对,-0.12120085852732408
光,-0.13359154319037653
淡定,-0.21957062448987286
一句,-0.20019378376892746
不勒,-0.0673793869506514
贵,-0.1450765726953318
说实话,-0.06256185687525366
一面,-0.1537125037564079
十分钟,-0.05485161364925413
哭,-0.10446575618040929
请问,-0.14133057991913042
翻到,-0.18116175815633623
喽,-0.12685978657504582
求求,-0.09258223228265791
零食,-0.12261499164944004
玩,-0.12531071592459447
膨胀,-0.08933658737913777
多吃点,-0.13633960940568113
发色,-0.08653503813588702
笑,-0.10317816610568328
色色色,-0.1044589543397921
诶,-0.12501226947847996
脂肪,-0.1803040992308549
我姐,-0.07256702429134244
热,-0.05152807441361919
我会,-0.15809157220244865
放心,-0.12547197406510152
私信,-0.07119130788699551
打脸,-0.14714562714615328
我天,-0.24039876361942175
一起加油,-0.1493741514461919
九,-0.05817454644018484
超,-0.12993660089827364
男人,-0.07988533862626843
一年,-0.09046738689177397
前面,-0.15682653007433076
必须,-0.1039636221657534
弄,-0.07256947148334641
狂,-0.08005621401910076
成,-0.14444780636444832
好好,-0.10374111278741938
女朋友,-0.0883632704719311
挤,-0.08614537168097022
欢迎,-0.1582442881474141
早上,-0.18259336867081533
饮料,-0.1565272619255669
白白胖胖,-0.14335836699844276
你别,-0.049831374329625006
锻炼,-0.14382877018903073
放下,-0.07035297264250696
一期,-0.10782666976837173
愿望,-0.11621418167127336
十斤,-0.0518846996942392
抵抗,-0.15135997913927562
承受,-0.14441900244548328
喜茶,-0.1259307130522259
哥哥,-0.10807388671029167
牛乳,-0.12827308476732052
嘴巴,-0.1753391061847035
口罩,-0.12642744533429634
糖,-0.13420720668445713
彩虹,-0.23342601051915166
打开,-0.1642725609525337
狗头,-0.12519637989600593
便利店,-0.09049931289235666
长腿,-0.06864030729725301
万赞,-0.08101603040053017
半夜,-0.12337285354719582
时间,-0.1637500737816729
过来,-0.08171537697998313
尴尬,-0.16135886750142897
关掉,-0.11822662687545925
话,-0.1337354085772417
答应,-0.09751166022359617
晕,-0.11171649848206158
快糊,-0.09689114059118163
八分钟,-0.062309788420994786
伤心,-0.10891033034710335
即将,-0.1278010303676909
集美,-0.12057904069437073
说好,-0.08846221374853455
有点儿,-0.07901397211939938
放弃,-0.0739164329640449
隔,-0.13074623882256908
帮,-0.17133627966435616
淡黄,-0.2572960029900353
长裙,-0.2398079974163589
不养,-0.11669578094839812
久,-0.11665244646852085
晚,-0.14857779332728333
下面,-0.14888669395054002
难道,-0.13697451958264856
架,-0.13049052166349173
我来,-0.12634163159739964
黑,-0.13093786899035528
一点点,-0.09602809190813216
难过,-0.10455970033188638
姓,-0.11042565437590907
再养,-0.11996409957155463
嘎嘎,-0.2702716098320277
敢,-0.08567399055316974
麦片,-0.11844420010643217
家里,-0.10774220946759265
真正,-0.08614246627944731
几斤,-0.061031434035828655
后来,-0.09312015290766226
要说,-0.10332270451774703
饱腹,-0.10318278770826406
看赞,-0.09230204542472314
快来,-0.09955568066593153
变得,-0.1708365886020269
说话,-0.07675925349728471
牛肉,-0.07543263011808393
味全,-0.09692993447978507
我家,-0.13351636792585997
果汁,-0.11358752850550369
染成,-0.09907377107834242
热水,-0.06816434521225781
上次,-0.0701181585734017
看过,-0.10868951188650489
上帝,-0.10538500021685226
重要,-0.17435100917969923
王,-0.15342731094802448
好贵,-0.02990190616089318
是因为,-0.09657682941723954
看不到,-0.04122835229891936
介绍,-0.15745462978983815
小手,-0.061622631300062056
不该,-0.1474244525198557
联名,-0.09011758636631703
逛,-0.12134997842622061
夜宵,-0.11017563491446422
咱俩,-0.05533064448083215
惊讶,-0.07861973738444067
一关,-0.08407465148135362
天呐,-0.08706637689398766
切,-0.09166092564010796
盒,-0.08501527747366697
呦,-0.09742049958060905
哥,-0.09088153056375911
打卡,-0.07363757822238134
同意,-0.09370884489768432
瘦瘦的,-0.18556279356303296
先,-0.15831371504985867
卖,-0.1053730166539569
没关系,-0.08599663811019907
亿个,-0.08247154619039657
冻,-0.0758559805075986
一秒,-0.14425603598169703
女,-0.10299864091306118
增肥,-0.06952289482443506
打算,-0.10321137956476906
海绵,-0.13595572345614923
绝望的凝视,-0.12566767911281362
名叫,-0.09856212177239168
开吃,-0.06710336479708195
好大,-0.06877291757504891
瓶子,-0.14291644267677767
系统,-0.0727834860817273
取消,-0.0779388657594972
抱,-0.12646802502560886
史莱姆,-0.11686016370329513
啃,-0.13135853815569914
正在,-0.059455633159083025
多瘦,-0.06356565919522374
努力,-0.09980424428414594
震惊,-0.12082468625463016
神仙,-0.11940964244230198
安排,-0.09651918059949563
镜头,-0.12402899414535226
嘿嘿,-0.10926738669486973
黄,-0.1358290269107751
事,-0.10497361341417091
蓬松,-0.21160246268177318
牌子,-0.06636635280771445
几个,-0.1349433342390637
心里,-0.12693119658848873
留点,-0.08365239789591801
项链,-0.11549561224286056
快要,-0.08952673433973157
李现,-0.11512396565329364
最美,-0.08047223003611254
泡汤,-0.10772292730310276
小狗狗,-0.10303074692374298
日常,-0.08307259984037513
拥有,-0.09852478893005964
六分钟,-0.05683100097590833
前翻,-0.09950823213416646
阴险,-0.10720873306485226
右边,-0.11703083009357271
女人,-0.09239568766772305
啵,-0.1681839086036743
夸,-0.08926448056201625
包装,-0.08727185383780872
薯片,-0.03519950357632419
祝贺,-0.08233701764973914
恤,-0.05805841009976829
劝,-0.06814003078022199
感,-0.10829875718191309
吐舌,-0.06373200689790084
求瘦,-0.057413708337780436
来到,-0.14049075081592965
系列,-0.12324674116656184
总是,-0.06156462097139191
太坏,-0.08053426121397689
在家,-0.07002317611547482
外面,-0.10233820499383747
不饿,-0.05346844186436478
美貌,-0.08873893230942828
他俩,-0.09184183716223526
凉水,-0.09342779782492688
就行,-0.09818780152468161
我觉,-0.03814248361368133
天上,-0.1110253482225663
疯,-0.10326647147292736
面前,-0.11658607633149697
放开,-0.10725803062137709
十四,-0.058032536463539126
晚安,-0.0754327664040776
喝喝,-0.04610799073410035
比较,-0.07603921189044766
寂寞,-0.1406509714075736
红,-0.07705538395549885
没意思,-0.04991382676298811
老,-0.06898929659720354
勒住,-0.07322611296863775
都勒手,-0.036110206844304445
北京,-0.04753292691183894
说养,-0.09457455155409389
做梦,-0.056817707618544086
刚看,-0.05757769318315442
草莓,-0.12254952274571439
姐是,-0.08821819649717566
我信,-0.0801886524421326
烤架,-0.07409051947865605
结婚,-0.07406356019317742
适合,-0.08622430438507744
勒肉,-0.02779036943174007
茶,-0.08539590606407224
味道,-0.08313996940332154
失去,-0.05897996718936323
滴,-0.07910817131980583
抵御,-0.08495941884596228
能取,-0.04677490489580248
吃点,-0.09197713114134315
凉,-0.07545716514891107
本来,-0.08159358717569797
拔,-0.07422868133039413
过分,-0.05272524174834939
真瘦,-0.0677155037398092
大美女,-0.07466307003730531
从没,-0.07603915788784131
赶快,-0.04908419573361818
阿翻,-0.0536162186148125
算,-0.060915069667479976
不好,-0.10258030812777347
牛,-0.10744896778888102
保命,-0.073584903655723
戴口罩,-0.18319124942151088
吼,-0.045772754004472886
金额,-0.07206683828179901
吃完饭,-0.10739413920056287
睡觉,-0.04771583345529465
小赵,-0.09314560689358892
完美,-0.0782626388186043
加,-0.07024688021796663
完全,-0.06055969993079602
螺狮粉,-0.09772663595151074
看来,-0.10369668122714465
多个,-0.1095911759287083
回复,-0.100582509039636
新粉,-0.130485524936523
甜,-0.10217927142224774
养胖,-0.08586990142689813
阻碍,-0.08129810797139
赞破,-0.11976059993755744
长得,-0.10228105284805449
看上,-0.08142327393207119
全部,-0.08717052627760616
越,-0.10248319443845753
进去,-0.04372810589938103
翻不翻,-0.029931164909984934
虾,-0.0762481050483975
手里,-0.1318972582246965
坐等,-0.07029172335678253
吃宵夜,-0.06096842681830891
左,-0.11586344458815717
哼哼,-0.1341208252381771
不住,-0.10300558754939226
骗人,-0.140463698382274
大长,-0.08673332552403416
真实,-0.08638350043775786
呐,-0.08086983367239028
一遍,-0.10471219873122448
默默,-0.11598222696432237
一碗,-0.13782069541999134
哒,-0.09618675399659823
好家伙,-0.05369374364351289
哇塞,-0.05746841438892841
说完,-0.13089939248842636
燃烧,-0.14768809725238233
碰拳,-0.17522374409503888
姐别,-0.009824152603074671
我想静静,-0.04741222669205853
石化,-0.2086380700095522
